0.000000000000000000e+00,1.032783841795023363e+03,9.467546347917322009e+02,1.465041667602418556e+03,1.070325876894517478e+03,2.395335015480168295e+02,7.771330897778050257e+02,2.428128801981419656e+03,6.592171457718573038e+02,2.463216159182174181e+02,9.536728819248726268e+02,5.677907132384704028e+02,3.373610608219910887e+02,1.491663220948040134e+03,1.659184702423730414e+03,2.396692849127282898e+03,1.525307868074762155e+03,5.511630944424950940e+02,3.777195523930277545e+02,2.101636818190136182e+03,3.104536107836374299e+02,3.211234771667566292e+02,1.310987786056895857e+03,1.183276686022667946e+03,6.056092200814143780e+02,2.032224241794659292e+03,2.388998065967597540e+03,3.590424824264441099e+02,7.876851740043930477e+02,3.400544552261583249e+02,1.149619043186869703e+03,2.704532783434755856e+03,1.601324301359693436e+02,6.985349310329157788e+02,1.288910234637040958e+03,9.036547065932495570e+02,1.960407863929312953e+02,1.156899922771747015e+03,1.623875491226878239e+03,1.855938872887675643e+03,1.185499031751089205e+03,2.405662128715728727e+02,7.806292059410093316e+02,2.107525475362124325e+03,9.321220832433795067e+02,1.513599733879866847e+02,1.284524738358847571e+03,1.231352483015739608e+03,3.232975024086622966e+02,1.929291030394538666e+03,3.804798740526969141e+02,1.823075151154971081e+03,1.458884167097415911e+03,5.882544519259166691e+02,6.941069752669244508e+02,2.172768353634295636e+03,3.468710900087643267e+02,2.827059337659603671e+02,1.214925185591308491e+03,3.660638469639934556e+02,6.280134841821716236e+02,1.585242705780265624e+03,2.335497592888339113e+03,1.832331650550580434e+03,9.718142780596597277e+02,4.026075424873227462e+02,4.302153736190645645e+02,2.339451987654197183e+03,1.869808461805933177e+02,7.041172226190601577e+02,1.378019481444923485e+03,1.186558525504776981e+03,1.823840040570431142e+02,1.301515753757054426e+03,6.162236279839198687e+02,8.227021462099720566e+02,1.256729286644941112e+03,7.248269940681615253e+01,1.079883201887162159e+03,2.571817249994787744e+03,6.975849312310531332e+02,2.689502888018463409e+02,8.817626188653127883e+02,7.280195118030183039e+02,2.793521257613588773e+02,1.378029439389386425e+03,1.619290488578754548e+03,1.813892973561797817e+03,1.338470788579194505e+03,5.662395878821613451e+02,5.298337212646551961e+02,1.210542126985576260e+03,4.099334991414352771e+02,2.468138275704014006e+02,1.410654738145330612e+03,1.684563229823425672e+03,4.247398812969551614e+02,1.991720366577190362e+03,1.021860903008654304e+03,6.150899874531011164e+02
1.209862666334423920e+03,0.000000000000000000e+00,2.523385536118260006e+03,3.918191964649179795e+02,8.217084251557089374e+02,1.491948676809264725e+03,1.292143335392523113e+03,4.304395442341624971e+02,1.000000000000000000e+05,9.176145861561751644e+02,1.112226158985818756e+03,2.169971707895393592e+03,9.711452589940487314e+02,3.375821672228870511e+02,2.729740998252050758e+03,3.032908070358171244e+02,7.191194318232317073e+02,2.265632870129728417e+03,1.533376584934224411e+03,1.688647569971219866e+02,1.784458388104582127e+03,3.106823823363178576e+02,1.336564331177010217e+03,1.616243162309387117e+03,4.421857734132494784e+02,1.234465226768048069e+03,1.000000000000000000e+05,5.680296744535284006e+02,9.047087239056386352e+02,2.152470179616972928e+03,1.880707700821261369e+03,3.588964759280726184e+02,1.479948627616929343e+03,1.602849173240937546e+02,1.277506012635024490e+03,3.019756370897158376e+03,1.285017281233001995e+03,1.960800397531938302e+02,2.295429579931331773e+03,3.542893834721194821e+02,5.670635323852067131e+02,1.337380483761515052e+03,1.166919467829332234e+03,4.415003814918595708e+02,1.000000000000000000e+05,7.375285576180153839e+02,1.443688984681726879e+03,2.305355332124942834e+03,4.369298669446741314e+02,3.236192703910057844e+02,1.790132037693207167e+03,1.072288157091729772e+02,1.571751548189421783e+03,1.000000000000000000e+05,1.935554222780865530e+03,1.836057101008152870e+02,2.325262335366157458e+03,3.472076151078053385e+02,1.233373304205696286e+03,1.455364243807445973e+03,9.439185128454130336e+02,6.553614383509434447e+02,1.000000000000000000e+05,6.748897762544235093e+02,3.432952838262291380e+02,2.090602366859629910e+03,1.085992328162180002e+03,3.159498512421572514e+02,1.475570680942337276e+03,1.870214707884677807e+02,1.378019481444923485e+03,2.403737912518507528e+03,8.885602972580350070e+02,1.825331420396769317e+02,2.217633760228536630e+03,2.107039058129858233e+02,9.500581755011837686e+02,1.165458328046769566e+03,1.676530587877894277e+03,1.319098960309338509e+03,1.000000000000000000e+05,1.035160558744823902e+03,1.084691482676756095e+03,2.259111091576205581e+03,1.024031449070963390e+03,2.795078716372844951e+02,2.189401991557053861e+03,2.559404350240245378e+02,7.932096692034004946e+02,1.000000000000000000e+05,1.736298973828805401e+03,7.269678865266502044e+01,2.341871249059679485e+03,4.102215486530892576e+02,1.440283840675963347e+03,2.229294134091479918e+03,3.662530289760424012e+02,4.251553437311740709e+02,1.000000000000000000e+05,4.308820213596962390e+02
8.821462204707994488e+02,3.345017708215428684e+03,0.000000000000000000e+00,2.226140544113914984e+03,2.210618286436710605e+03,1.363966446744778523e+03,1.005188062236774385e+03,3.814060080695863689e+03,2.670436010555420694e+02,1.690606710361360456e+03,1.751618791402598390e+03,1.640733321549791526e+03,1.018192489904039803e+03,1.000000000000000000e+05,3.370554125460324713e+02,2.826449320230233752e+03,3.210787909200462764e+03,1.446338043573374080e+03,7.069055537563363032e+02,3.487258160238595337e+03,1.686966646370136402e+02,2.258323710144909910e+03,2.164234178429188887e+03,2.086125799668363015e+03,1.840821708925075200e+03,4.127136370079203516e+03,1.985514641931031861e+02,2.043688476812179260e+03,1.741366458326308930e+03,3.590415231226618857e+02,8.546567766856148864e+02,3.687940998129351101e+03,3.587392012734474633e+02,2.409718292229118560e+03,2.322815549915059364e+03,1.748737624516790447e+03,8.505577219049223459e+02,3.438047446610868064e+03,1.959853780417819848e+02,2.447938872887675643e+03,2.702531398310602526e+03,1.574014129965554048e+03,1.468619335796544874e+03,3.858168550145109293e+03,7.172461638763435587e+01,1.680178214158961282e+03,1.971529745770661521e+03,1.957232036037961279e+03,1.658270007662699982e+03,3.894551664886148501e+03,3.228182712659800018e+02,2.820503342701602378e+03,2.733970936910176079e+03,4.407605669131673380e+02,5.664255163828850073e+02,3.305191430997609132e+03,1.835901643289529375e+02,2.241544636466023803e+03,2.019406983039014449e+03,1.681945100258893035e+03,1.448127239415041458e+03,3.427846916342766235e+03,3.090611598754040301e+02,2.395832229105266833e+03,2.821976284044429576e+03,1.518647320950222820e+03,9.617401126239061568e+02,3.704214759906529252e+03,3.154837373301801335e+02,3.472824560037416632e+03,2.197277676502043960e+03,1.862876284501705186e+03,9.485704301913801828e+02,3.613430022039255164e+03,1.821651557612317447e+02,2.303357996817585445e+03,2.345680084778854962e+03,9.375784221868153736e+02,1.668802056707218071e+03,4.025629973714058906e+03,3.192367858112867793e+02,1.688549451239871814e+03,1.665202232524862211e+03,1.680886067710717725e+03,9.563694981007124625e+02,1.000000000000000000e+05,2.791346073738407654e+02,2.390725447945009364e+03,2.760796755145277075e+03,1.338668886756078791e+03,4.421910896492303777e+02,3.463374738948429695e+03,7.255913582048822263e+01,2.159605994827373252e+03,2.109477959736895627e+03,2.168119373284897392e+03,2.758713361063232242e+03,3.968020784562125755e+03,6.073716394609967040e+01,2.175675591525234267e+03
8.701680247902875180e+02,3.917282256623203693e+02,1.601303449439270935e+03,0.000000000000000000e+00,1.354208593743976280e+03,6.871230401981465548e+02,1.672281266645566802e+03,9.246630688589614238e+02,1.000000000000000000e+05,2.671000765925167570e+02,1.394500092670399681e+03,5.862706168194392831e+02,1.346969539152004927e+03,1.071146110278837114e+03,1.774159080498876847e+03,2.669146179885312904e+02,1.427776446945111502e+03,8.676265167493097579e+02,1.598929477368001017e+03,5.529843161035460071e+02,1.230197356992424375e+03,3.777971561479758407e+02,1.366564331177010217e+03,2.419541179085076692e+02,8.743692305760754380e+02,1.686867998123132111e+03,2.412195458361244619e+03,1.989484888165664529e+02,9.945545506726095937e+02,9.420356116375223792e+02,1.927833226089589289e+03,7.220554915802370033e+02,8.986719420794545385e+02,2.676786442287968271e+02,1.633547950247041399e+03,1.727165906994704073e+03,1.201840855731271631e+03,7.650471780883576685e+02,1.838141726879385942e+03,9.949132970552133770e+01,1.314953829719969690e+03,3.800911528869548874e+02,1.592059849395485799e+03,1.221739761963757473e+03,1.819941233782105428e+03,4.201232771623195958e+02,1.576864547873136871e+03,4.100538679967010012e+02,1.028747449407872182e+03,1.009473318334022451e+03,1.456522059000173385e+03,3.237210463548993857e+02,1.945597456061490902e+03,1.000000000000000000e+05,1.747062445944921365e+03,3.982435216766076564e+02,1.243438071594004214e+03,3.013756775727760555e+02,1.233373304205696286e+03,3.473208256535406804e+02,1.493948645246333854e+03,1.360516199992646307e+03,2.397633360622372948e+03,1.692377314192411859e+02,9.014794436411059451e+02,5.834105527971962601e+02,1.585242337976162389e+03,8.230084584895849957e+02,1.108606818708097762e+03,4.305735277431085137e+02,1.441901331641330671e+03,7.072899311661145703e+02,1.035993347582735851e+03,7.521286933737195568e+02,1.527479065460938500e+03,1.825815267307004603e+02,1.483530102438673566e+03,7.654776002712430909e+02,1.743313395948930292e+03,1.252237669547002042e+03,1.000000000000000000e+05,2.709485486717225626e+02,1.405081007416319835e+03,6.844100627778000216e+02,1.307093171782381660e+03,8.648465680694826005e+02,1.770780322275712479e+03,1.880054022444812460e+02,1.412051782660257231e+03,1.883703468256481983e+03,1.675118101706148536e+03,4.434741355633861417e+02,1.418243573415170431e+03,6.323665642918222147e+02,1.921674189895596555e+03,3.191457926847733688e+02,9.027806152744193469e+02,1.403073851554594739e+03,1.874410525413668438e+03,6.086505568841216984e+01
1.048504591076186671e+03,8.178280547604997537e+02,2.369611570625505919e+03,1.830502381501202535e+03,0.000000000000000000e+00,1.255465277368908801e+03,1.287015278780586414e+03,2.009842515565721442e+03,1.000000000000000000e+05,1.095272316781402651e+03,2.669603951858728692e+02,1.623639624214279593e+03,8.048873639294376972e+02,2.463148689202816399e+02,2.010521902250347239e+03,1.786064661463424272e+03,2.665965502803776985e+02,4.233170720449965302e+03,1.567987164050964793e+03,1.604497502241237953e+03,2.359510748228635748e+03,9.395395312357005650e+02,3.776842677420328869e+02,1.536560973225697580e+03,2.415438952642261654e+02,5.776453767819426730e+02,1.000000000000000000e+05,1.225593783331405120e+03,1.986628256773246903e+02,2.384552023584813014e+03,1.524964486053448809e+03,1.863501610540418369e+03,1.298268868139122333e+03,1.033101310541640260e+03,2.673191058308178185e+02,1.000000000000000000e+05,1.132449822826867148e+03,3.148328888848894849e+02,2.158362844280321497e+03,1.809222991675324465e+03,9.938451725602713793e+01,1.188172702774563049e+03,3.795437160568175159e+02,1.836746617759334640e+03,1.000000000000000000e+05,9.016779573733800817e+02,4.201112937894478705e+02,1.776011464526028249e+03,4.094543990550096737e+02,4.407804041228962433e+02,1.822924820426650285e+03,1.296483341656175298e+03,3.230775551239310062e+02,1.000000000000000000e+05,1.753720108763805911e+03,1.686129611546308752e+03,1.000000000000000000e+05,1.031926908777933249e+03,3.013609402455449526e+02,1.287564479110817047e+03,3.466478384795914280e+02,2.826189103841203405e+02,1.000000000000000000e+05,1.941739366719220470e+03,1.691855470888286845e+02,1.501559408835668364e+03,8.146338966548080407e+02,1.662461506984825519e+03,1.539038473480775338e+03,4.025391573730823893e+02,4.300508888758000126e+02,2.500013636992170177e+03,1.032604236708366670e+03,3.888741552853161352e+02,2.058967856522106104e+03,1.648753751983822212e+03,1.822832832074531950e+02,1.059841920500500692e+03,5.707285820977384674e+02,2.067283901225884165e+03,1.000000000000000000e+05,1.143250216248646211e+03,2.706714873142072975e+02,1.954014555445189899e+03,1.154179054026866197e+03,2.689502163662424437e+02,2.043480405473500241e+03,1.722494751564482158e+03,1.876802636252938044e+02,1.000000000000000000e+05,1.702395137617931596e+03,9.550453943594077373e+02,2.427717719933996705e+03,9.867479656075115599e+02,6.473338772530976257e+02,1.765671754598670304e+03,3.187567998203376760e+02,1.151691169461377058e+03,2.368636737878458462e+03,1.413879917095775227e+03
2.394626472266950827e+02,1.250553606546433912e+03,1.440375112415327976e+03,9.556855343529972515e+02,1.087492884015613527e+03,0.000000000000000000e+00,1.557488205811451053e+03,2.473777216440081247e+03,3.818778603521814148e+02,2.514817639624697847e+02,1.130073756685639182e+03,2.671182583942814404e+02,1.105956520736479888e+03,1.391303504734513126e+03,1.659184702423730414e+03,1.918035328775007201e+03,1.611441219955995166e+03,2.668093556030175932e+02,1.438773375186638305e+03,2.158694326939631082e+03,3.634018775022669843e+02,5.313237101449101374e+02,1.310987786056895857e+03,3.778292883619893701e+02,8.911646818071864118e+02,2.056867998123132111e+03,2.388998065967597540e+03,2.814217184261830198e+02,1.004445324617307506e+03,1.988376577061489172e+02,1.873209476856919082e+03,2.739542940098941926e+03,1.803427542129693109e+02,8.374644776105247956e+02,1.277506012635024490e+03,4.083596679585560878e+02,4.256854707441227106e+02,1.242071155226839210e+03,1.642009213552476922e+03,1.669384257513771900e+03,1.175525163723700189e+03,9.945394216967893897e+01,1.112059849395485799e+03,2.120018098429011843e+03,8.361292717155827177e+02,3.331031841343594806e+02,1.332089540867405503e+03,4.201274506619974431e+02,5.716916576749894148e+02,2.077374980522681199e+03,1.388064370746000577e+03,1.294472122219219045e+03,1.518693785372813863e+03,3.234780825335404870e+02,1.694135846032025711e+03,2.533520435523631022e+03,3.294800008014751711e+02,3.979849607995463430e+02,1.214925185591308491e+03,1.836034493355133748e+02,1.013948645246333967e+03,1.608898120109252204e+03,2.335497592888339113e+03,1.663977495070774921e+03,1.043147195895863206e+03,1.692210549377733173e+02,1.115837062295910073e+03,2.408552312737239390e+03,3.432761889626797824e+02,1.062209327187339795e+03,1.378019481444923485e+03,4.363287371797762262e+02,4.194210953627822391e+02,1.347886178050388935e+03,1.441262154863233263e+03,1.014634141072840293e+03,1.256729286644941112e+03,1.824672963759424249e+02,1.525274916516377516e+03,2.571817249994787744e+03,4.084352060871186723e+02,2.154595274719085012e+02,1.088863383067166069e+03,3.193605006812819624e+02,7.966769271086394610e+02,1.340568968973788287e+03,1.619290488578754548e+03,1.813892973561797817e+03,1.351425008561233653e+03,2.930249666654254952e+02,1.558106948374719423e+03,1.326370280915744388e+03,1.314531516431991577e+03,4.431141420997280989e+02,1.440283840675963347e+03,1.634317604193815896e+03,8.125460004998435579e+02,2.000526200659669257e+03,1.576930451884908052e+03,4.199656322486505360e+02
1.690035302770697399e+03,1.732183912244357543e+03,2.154862553437632869e+03,2.082903196409489738e+03,8.616245254550668733e+02,1.976588045948662966e+03,0.000000000000000000e+00,2.043586138780980946e+03,2.611109613195740167e+03,1.102844498168323526e+03,2.508877923175043918e+02,2.233370522032879762e+03,2.670053315561553404e+02,1.524254638122755750e+03,1.055657641112945385e+03,2.468150975671764172e+03,1.365007989966514288e+03,4.233170720449965302e+03,2.662763741135118494e+02,2.088390780765580985e+03,1.570241016462045764e+03,1.201313776998579897e+03,6.470983101058777720e+02,1.765295088283327004e+03,3.777636637975656981e+02,1.706224241794659292e+03,2.377473310093884720e+03,1.461941697704143735e+03,2.811062260542853437e+02,2.098502269067659199e+03,1.984241767869479247e+02,2.666086585315881621e+03,1.737965473204582167e+03,1.669336443778287730e+03,1.105090579711936471e+03,1.000000000000000000e+05,4.079931729760778580e+02,1.415655319619498641e+03,1.444196835603140698e+03,2.264462359308238774e+03,1.268495851623049475e+03,1.337380483761515052e+03,9.928312798507472792e+01,1.843813194888119142e+03,2.220193425009341354e+03,9.016779573733800817e+02,3.321344987393550241e+02,2.312071036457256014e+03,4.201216039460812794e+02,1.721374980522681426e+03,4.088631730538972988e+02,1.996163794643968913e+03,1.518693785372813863e+03,1.000000000000000000e+05,3.225196869034466545e+02,2.161356871844976013e+03,1.775925340930094308e+03,1.201825088551873250e+03,3.968674291838057115e+02,1.455364243807445973e+03,1.835835756071955132e+02,1.439190884445503571e+03,2.308772591749432650e+03,2.069178449358431408e+03,1.118795240152254564e+03,2.121059289434452239e+03,1.691312676651731124e+02,2.279167456185899937e+03,1.182801781446586801e+03,1.402717803366927910e+03,9.923112331469617402e+02,1.000000000000000000e+05,4.361794221677425867e+02,1.690062054968673692e+03,1.370011063290718994e+03,1.760891398117816607e+03,1.025194883949924588e+03,1.762756313710719496e+03,1.820296474707660934e+02,2.055817249994787744e+03,2.722217722044481434e+03,1.209917730647939379e+03,2.150552756764546416e+02,2.527156877177512342e+03,3.191721753475409287e+02,1.474285114360824082e+03,1.352105855670418805e+03,2.268001652009763802e+03,1.183810002216865087e+03,1.000000000000000000e+05,2.922178292200802048e+02,1.882406288977746954e+03,1.767958306488783592e+03,9.867479656075115599e+02,4.417814426276368636e+02,2.294100051968881871e+03,6.495280760097014081e+02,1.765720366577190362e+03,2.221516936134230491e+03,2.038772337498496199e+03
1.972462340381656077e+03,4.303293996664544920e+02,1.000000000000000000e+05,2.234536529495850573e+03,8.820332037273419701e+02,2.200533129446348539e+03,1.719396868867397643e+03,0.000000000000000000e+00,1.000000000000000000e+05,1.821789360981405480e+03,1.283000394664001533e+03,4.153370522032879308e+03,1.835417454185127099e+03,5.384318593797011090e+02,1.000000000000000000e+05,1.049478686556370349e+03,6.499245872218368731e+02,4.233170720449965302e+03,2.053243620119140360e+03,2.668754370169088475e+02,1.000000000000000000e+05,1.516246930901588257e+03,1.273582242545023746e+03,2.722256030740326878e+03,1.223368823242845338e+03,3.778059540728469301e+02,1.000000000000000000e+05,2.048675260478756172e+03,1.282492083101229809e+03,4.011093110024387897e+03,2.765990911412659898e+03,1.699643147924597031e+02,3.786715319686310522e+03,1.850223832862142444e+03,1.002611769498024728e+03,1.000000000000000000e+05,1.994668745861972411e+03,1.050534520083700500e+03,1.000000000000000000e+05,2.251683113310986300e+03,7.350199963692134588e+02,1.997380483761515052e+03,1.533986342376262201e+03,1.960988351973160491e+02,1.000000000000000000e+05,1.541741278271632609e+03,1.395257755271052019e+03,4.225893842449009753e+03,1.457906320092907208e+03,3.013767792608643958e+02,2.612777876123697297e+03,4.214271116926898912e+02,8.916003811358965550e+02,1.000000000000000000e+05,2.694510422347265830e+03,3.237571502418789464e+02,1.000000000000000000e+05,1.625741168718747758e+03,1.193867216021780223e+03,2.219504615858254056e+03,1.586266390313147440e+03,5.588065194391576824e+02,1.000000000000000000e+05,2.593852518578223680e+03,9.005272566691255633e+02,4.081559408835668364e+03,1.792915846684317785e+03,1.198324239314813724e+02,3.788985176007599875e+03,1.008780442821657743e+03,1.342761419865175640e+03,1.000000000000000000e+05,1.715989900828054260e+03,3.840557232110168115e+02,1.000000000000000000e+05,1.942410335748266107e+03,8.880600576108877249e+02,2.029743433788118409e+03,1.570585289790226170e+03,1.618929919274000042e+02,1.000000000000000000e+05,1.900917730647939379e+03,1.330061233044765913e+03,4.148111091576205581e+03,1.903976624932652840e+03,5.530151300208513021e+02,1.000000000000000000e+05,1.113527720856380029e+03,7.385221135631302332e+02,1.000000000000000000e+05,2.232927401309646939e+03,3.588413130910811333e+02,1.000000000000000000e+05,1.553833724586971584e+03,1.542527919552544518e+03,2.834292386157282635e+03,1.265758795915498240e+03,2.769143822501865202e+02,1.000000000000000000e+05,2.179346228643655195e+03
6.404666852479534782e+02,2.499951271153639937e+03,2.669836955906735625e+02,2.111721004369779621e+03,1.663998865074641571e+03,3.820739281628611366e+02,1.620118941946675932e+03,3.810174780923709477e+03,0.000000000000000000e+00,6.898372275875594823e+02,1.723437020849338069e+03,1.057539437099938368e+03,1.495145837621311784e+03,2.371689825441410903e+03,1.776079543207456709e+03,2.490534237270079757e+03,2.660539486333873356e+03,3.634183619202603381e+02,1.176266682121141912e+03,3.218284179024784407e+03,2.664498693923017072e+02,9.403137769985800105e+02,1.876564331177010217e+03,1.673501929081495746e+03,1.286410883421653352e+03,2.527854753739816260e+03,3.606766162530177553e+02,1.201291374051693083e+03,1.467197721679089000e+03,1.833489637565552641e+02,2.409267458355107010e+03,3.675472797043910759e+03,3.233463391857046076e+02,2.383003779964488331e+03,1.828910234637040958e+03,1.727840834322707224e+03,1.303891896337616799e+03,1.891181936047655881e+03,2.144089785031798783e+03,2.203790482193953721e+03,1.966778164828815761e+03,5.130394190074659946e+02,1.705316033829666594e+03,3.796763170014132811e+03,1.960284454919962513e+02,7.657706217926297541e+02,2.036885691592004150e+03,1.938314089378434346e+03,1.063577111687620118e+03,3.836491815016703640e+03,8.504592926606716219e+02,2.438089918943118846e+03,2.222671685860564594e+03,1.803436770931814408e+02,1.749210424724573159e+03,3.305191430997609132e+03,1.696784015427309384e+02,9.378250885518731366e+02,1.773373304205696286e+03,8.222080653711213927e+02,1.613948645246333854e+03,2.666620388067968179e+03,1.000000000000000000e+05,2.014084710485934238e+03,1.643147195895863206e+03,4.457047536738361373e+02,1.599543432081996798e+03,3.696369946157070899e+03,4.069647733952805879e+02,1.097237560271133589e+03,1.918019481444923485e+03,1.846699329564181880e+03,1.319773069988570342e+03,2.726615023950486830e+03,4.301359426682976164e+02,2.321903417493254892e+03,1.927194883949924588e+03,5.702405498134424988e+02,2.078559021115234827e+03,4.025629973714058906e+03,6.080215394488854486e+01,6.714498697654084935e+02,1.662691482676756095e+03,1.665480773894802724e+03,1.534760433134119467e+03,2.391148761682701206e+03,1.786671648808424834e+03,2.366018428400103858e+03,2.073986405832427863e+03,2.689502551521658233e+02,1.085051106162679616e+03,2.992920534232970112e+03,2.793035272590743716e+02,9.054144592349007326e+02,2.060098969048754043e+03,1.972002871287234711e+03,1.092945542123129371e+03,3.702786291862172220e+03,2.768752918454138694e+02,2.003685923346668915e+03
2.463108146547324964e+02,8.193051469216891292e+02,1.562387334473549799e+03,2.671248314187363349e+02,1.087492884015613527e+03,2.514324495139358362e+02,1.192281266645566802e+03,2.069128801981419656e+03,1.000000000000000000e+05,0.000000000000000000e+00,1.130073756685639182e+03,3.917788641342640403e+02,6.769695391520049270e+02,1.206865853811700390e+03,1.774159080498876847e+03,1.918035328775007201e+03,1.453875020434249791e+03,5.679109863277659542e+02,1.440128913790471643e+03,1.191858548852025933e+03,1.048958456400947853e+03,2.667163870947613873e+02,1.382778075685559543e+03,3.032872368652137425e+02,7.386165603129376223e+02,1.853867998123132111e+03,2.412195458361244619e+03,1.259399980895347824e+02,1.004445324617307506e+03,4.444330430649754362e+02,1.880707700821261369e+03,2.666086585315881621e+03,3.387696864611282308e+02,3.236484098932529605e+02,1.312267533073470304e+03,2.060754436158968474e+03,4.187107962206241609e+02,9.541966580540889709e+02,1.838141726879385942e+03,3.588889636910155332e+02,1.171722166675199333e+03,1.602542544638893105e+02,1.112059849395485799e+03,1.855792898774437617e+03,1.573508710199035932e+03,1.960717452326163368e+02,1.328017234832771919e+03,4.383661486597038106e+02,3.948303820257135612e+02,1.462816257820282999e+03,1.434868671939930209e+03,8.433991223458588138e+02,1.414923913973555500e+03,5.901708607753859042e+02,1.747062445944921365e+03,1.142757686269755595e+03,7.951271087780812650e+02,1.698503861531692110e+02,1.253163825068933875e+03,2.223644065001057584e+02,9.113481604660418043e+02,1.488898120109252204e+03,2.373720575681965784e+03,3.903977547257046581e+02,1.043147195895863206e+03,3.256407344248119671e+02,1.115837062295910073e+03,2.305505080933246063e+03,4.312757195916065029e+02,4.074311834178932372e+02,1.398910511653849198e+03,1.870276315384501686e+03,3.432861874546420040e+02,1.181362534376274652e+03,1.496790139773437431e+03,3.159186277441067432e+02,1.251393479583233784e+03,1.870129073158168467e+02,1.285313395948930292e+03,2.377893046312087336e+03,7.529381612513620894e+02,6.084895855136915799e+01,1.086487661397047532e+03,1.049981884956589056e+03,6.370931717823816598e+02,1.189140810909663514e+03,1.770780322275712479e+03,4.065461832417145729e+02,1.274672227590904413e+03,5.668250206391902566e+02,1.627518023248335112e+03,9.158869225360817836e+02,1.396100206359703634e+03,2.794747393018398043e+02,1.366130631576437054e+03,4.067778028532088683e+02,6.549481420174627146e+02,1.765720366577190362e+03,2.305766727975243157e+03,2.193742843088649579e+02
